,일자,지역,이용현황_결제건수_금액병합_수정_충전건수,이용현황_결제건수_금액병합_수정_충전금액,이용현황_결제건수_금액병합_수정_결제건수,이용현황_결제건수_금액병합_수정_결제금액,인천_행정구역별_월별_상권수_수정본_상권수,인천e음카드_월별_캐시백비율_연매출 3억원 이하,인천e음카드_월별_캐시백비율_연매출 3억~30억원,인천e음카드_월별_캐시백비율_연매출 30억원 초과,인천e음카드_월별_캐시백비율_월 결제 한도,인천광역시_행정동병_연령별_성별_인구수_여/0_9,인천광역시_행정동병_연령별_성별_인구수_여/10_19,인천광역시_행정동병_연령별_성별_인구수_여/20_29,인천광역시_행정동병_연령별_성별_인구수_여/30_39,인천광역시_행정동병_연령별_성별_인구수_여/40_49,인천광역시_행정동병_연령별_성별_인구수_여/50_59,인천광역시_행정동병_연령별_성별_인구수_여/60_69,인천광역시_행정동병_연령별_성별_인구수_여/70_79,인천광역시_행정동병_연령별_성별_인구수_여/80_89,인천광역시_행정동병_연령별_성별_인구수_여/90_99,인천광역시_행정동병_연령별_성별_인구수_여/100 +,인천광역시_행정동병_연령별_성별_인구수_여/총인구수,인천광역시_행정동병_연령별_성별_인구수_남/0_9,인천광역시_행정동병_연령별_성별_인구수_남/10_19,인천광역시_행정동병_연령별_성별_인구수_남/20_29,인천광역시_행정동병_연령별_성별_인구수_남/30_39,인천광역시_행정동병_연령별_성별_인구수_남/40_49,인천광역시_행정동병_연령별_성별_인구수_남/50_59,인천광역시_행정동병_연령별_성별_인구수_남/60_69,인천광역시_행정동병_연령별_성별_인구수_남/70_79,인천광역시_행정동병_연령별_성별_인구수_남/80_89,인천광역시_행정동병_연령별_성별_인구수_남/90_99,인천광역시_행정동병_연령별_성별_인구수_남/100 +,인천광역시_행정동병_연령별_성별_인구수_남/총인구수,업종별_인천e음카드_데이터(월별)_문화_취미_영화관,업종별_인천e음카드_데이터(월별)_숙박,업종별_인천e음카드_데이터(월별)_약국,업종별_인천e음카드_데이터(월별)_연료,업종별_인천e음카드_데이터(월별)_유통업영리_편의점,업종별_인천e음카드_데이터(월별)_일반휴게음식,업종별_인천e음카드_데이터(월별)_학원,업종별_인천e음카드_데이터(월별)_기타,업종별_인천e음카드_데이터(월별)_전체금액,이용현황_결제건수_금액병합_수정_충전건수_조사여부,이용현황_결제건수_금액병합_수정_충전금액_조사여부,이용현황_결제건수_금액병합_수정_결제건수_조사여부,이용현황_결제건수_금액병합_수정_결제금액_조사여부,인천_행정구역별_월별_상권수_수정본_상권수_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/총인구수_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/총인구수_조사여부,업종별_인천e음카드_데이터(월별)_문화_취미_영화관_조사여부,업종별_인천e음카드_데이터(월별)_숙박_조사여부,업종별_인천e음카드_데이터(월별)_약국_조사여부,업종별_인천e음카드_데이터(월별)_연료_조사여부,업종별_인천e음카드_데이터(월별)_유통업영리_편의점_조사여부,업종별_인천e음카드_데이터(월별)_일반휴게음식_조사여부,업종별_인천e음카드_데이터(월별)_학원_조사여부,업종별_인천e음카드_데이터(월별)_기타_조사여부,업종별_인천e음카드_데이터(월별)_전체금액_조사여부,lpf_trend,trend_diff,slope_3,slope_6,trend_deviation,캐시백_변화,캐시백_상하향_더미,캐시백_유지개월,캐시백_변동_소비변화율,month,month_sin,month_cos,전월대비_변화율,금액_ma_3,금액_deviation_3,연초말_EMT,월별평균_x,월별평균_y,평년_월별_차이
314,2023-05,인천광역시 미추홀구,360000.0,30493000000.0,1511000.0,31630000000.0,86.0,0.1,0.07,0.07,100만원,11711,15160,25228,25287,29339,32770,32200,17753,9699,1725,57,200929,12195,16114,28076,29480,33207,33910,29486,14708,5862,486,13,203537,15105200.0,22177300.0,1604465147.0,1951638407.0,1359525228.0,11522970605.0,2768685851.0,21606053841.0,40850621579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32048270095.509987,-637490409.1301613,-653543583.1679786,-703927072.1240784,8802351483.490013,0.020000000000000004,1,0.0,,5,0.49999999999999994,-0.8660254037844387,0.4926179250228937,32105399663.333332,8745221915.666668,Y_M,39529457896.5,39529457896.5,1321163682.5
315,2023-06,인천광역시 미추홀구,302000.0,21660000000.0,1328000.0,23572000000.0,105.0,0.1,0.05,0.05,30만원,11652,15111,25063,25226,29322,32817,32215,17823,9709,1739,60,200737,12133,16119,27925,29430,33230,33956,29535,14750,5865,484,13,203440,19583300.0,17660500.0,1305517876.0,1609517204.0,1191082550.0,9349073220.0,1709211238.0,15503989050.0,30705634938.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31439117007.101246,-609153088.408741,-623321748.7694556,-671476164.7282823,-733482069.1012459,-0.020000000000000004,-1,2.0,-0.13737012300240778,6,1.2246467991473532e-16,-1.0,-0.2483435073657536,32974898270.666668,-2269263332.666668,Y_M,36318923382.5,36318923382.5,-5613288444.5
316,2023-07,인천광역시 미추홀구,294000.0,21498000000.0,1258000.0,22858000000.0,129.0,0.1,0.05,0.05,30만원,11641,15131,25007,25299,29377,32924,32330,17896,9741,1753,62,201161,12089,16153,27865,29579,33325,34019,29682,14806,5879,482,14,203893,11147100.0,14941850.0,1279099468.0,1623367816.0,1163486420.0,9076819637.0,1796519620.0,14458517703.0,29423899614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30855373221.613823,-583743785.487423,-596448436.9480798,-640238457.861251,-1431473607.613823,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,-0.041742674482649345,33660052043.666668,-4236152429.666668,Y_M,32435864915.0,32435864915.0,-3011965301.0
317,2023-08,인천광역시 미추홀구,289000.0,21063000000.0,1225000.0,22166000000.0,157.0,0.1,0.05,0.05,30만원,11607,15187,24971,25320,29398,33001,32407,17972,9786,1748,60,201457,12052,16172,27817,29664,33354,34047,29786,14835,5946,490,13,204176,13955900.0,17340000.0,1210384164.0,1746980008.0,1160176513.0,7290629742.0,1777842332.0,15152394856.0,28369703515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30294795162.93075,-560578058.6830711,-572160922.0852436,-611517869.4875307,-1925091647.9307518,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.03582788525075076,29499746022.333332,-1130042507.333332,Y_M,30200268060.8,30200268060.8,-1830564545.7999992
318,2023-09,인천광역시 미추홀구,347000.0,28957000000.0,1442000.0,29929000000.0,83.0,0.1,0.07,0.07,100만원,11554,15137,24865,25343,29334,33028,32492,18013,9841,1754,59,201420,12018,16174,27620,29669,33297,34048,29887,14853,5978,494,13,204051,8128010.0,24022700.0,1456101464.0,2263549411.0,1415008830.0,7861098085.0,2528305610.0,23170387679.0,38726601789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29755083653.631157,-539711509.2995949,-550144783.9913312,-585644366.8077182,8971518135.368843,0.020000000000000004,1,3.0,-0.01657367992128429,9,-1.0,-1.8369701987210297e-16,0.3650689640984075,32173401639.333332,6553200149.666668,Y_M,33535092850.0,33535092850.0,5191508939.0
319,2023-10,인천광역시 미추홀구,289000.0,20127000000.0,1261000.0,22019000000.0,143.0,0.1,0.07,0.0,30만원,11528,15116,24774,25397,29324,33074,32546,18070,9866,1748,58,201501,11980,16142,27519,29638,33244,34083,29995,14895,5988,501,13,203998,7217750.0,17559500.0,1345697727.0,1772412290.0,1273034197.0,7131609909.0,1714351250.0,15748944051.0,29010826674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29234616751.12124,-520466902.5099182,-530089205.90475565,-562312709.7439175,-223790077.1212387,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,-0.2508811686585858,32035710659.333332,-3024883985.333332,Y_T,30967032624.6,30967032624.6,-1956205950.5999985
320,2023-11,인천광역시 미추홀구,264000.0,18739000000.0,1122000.0,20016000000.0,106.0,0.1,0.07,0.0,30만원,11446,15089,24646,25308,29258,33141,32543,18119,9899,1750,59,201258,11884,16102,27423,29544,33153,34180,29998,14908,6014,510,13,203729,6115750.0,15040900.0,1248597588.0,1491311752.0,1136172597.0,6287138147.0,1762388957.0,14796712104.0,26743477795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28733376643.401245,-501240107.7199936,-510853505.1149581,-540876649.6936374,-1989898848.401245,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.07815526611766765,31493635419.333332,-4750157624.333332,Y_T,30562785584.0,30562785584.0,-3819307789.0
321,2023-12,인천광역시 미추홀구,265000.0,18788000000.0,1099000.0,20159000000.0,180.0,0.1,0.07,0.0,30만원,11523,15102,24573,25525,29239,33295,32564,18172,9933,1766,56,201748,11946,16124,27301,29795,33190,34345,30030,14948,6037,518,13,204247,14859550.0,17100700.0,1277797073.0,1318487583.0,1115563736.0,6808658895.0,1748819690.0,14737863156.0,27039150383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28252245009.916553,-481131633.4846916,-491185870.60234106,-520581814.84528303,-1213094626.9165535,0.0,0,,,12,-2.4492935982947064e-16,1.0,0.011055876511890217,27597818284.0,-558667901.0,Y_T,32162147890.8,32162147890.8,-5122997507.799999
322,2024-01,인천광역시 미추홀구,255000.0,18245000000.0,1068000.0,19127000000.0,162.0,0.1,0.05,0.0,30만원,11577,15149,24433,25654,29369,33377,32589,18289,9979,1798,55,202269,12066,16130,27085,29899,33288,34468,30127,15004,6067,521,13,204668,7234500.0,14080800.0,1243387096.0,1320143773.0,2033546435.0,6383236000.0,1889317634.0,14421480593.0,27312426831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27791750772.86145,-460494237.0551033,-470812935.26989424,-500713656.83458036,-479323941.8614502,-0.020000000000000004,-1,3.0,-0.03815073735775744,1,0.49999999999999994,0.8660254037844387,0.010106695074702188,27031685003.0,280741828.0,Y_E,33771644454.4,33771644454.4,-6459217623.400002
323,2024-02,인천광역시 미추홀구,240000.0,17655000000.0,999000.0,18675000000.0,126.0,0.1,0.05,0.0,30만원,11505,15221,24283,25565,29391,33416,32690,18358,10026,1800,51,202306,12021,16152,27026,29783,33407,34496,30254,15026,6109,525,12,204811,8176250.0,14681057.0,1121582017.0,1137196451.0,1941612093.0,5859357851.0,1800093985.0,14662241463.0,26544941167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27351725145.022762,-440025627.8386879,-450259932.446895,-480757774.6087431,-806783978.0227623,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.028100236890296837,26965506127.0,-420564960.0,Y_E,29603283935.2,29603283935.2,-3058342768.200001
324,2024-03,인천광역시 미추홀구,255000.0,17956000000.0,1083000.0,18960000000.0,97.0,0.1,0.05,0.0,30만원,11453,15199,24176,25629,29311,33398,32810,18443,10042,1836,50,202347,11968,16123,27071,29836,33309,34545,30336,15100,6129,530,13,204960,8281000.0,15020500.0,1168314329.0,1185128285.0,2055248315.0,6733840631.0,1925239974.0,14148431995.0,27239505029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26931514505.06048,-420210639.9622841,-430118133.9004866,-460598856.07126683,307990523.9395218,0.0,0,,,3,1.0,6.123233995736766e-17,0.02616558302504224,27032291009.0,207214020.0,Y_E,34553253048.75,34553253048.75,-7313748019.75
325,2024-04,인천광역시 미추홀구,248000.0,17173000000.0,1097000.0,18474000000.0,173.0,0.1,0.05,0.0,30만원,11560,15245,24100,25737,29336,33450,32910,18487,10083,1841,51,202800,12037,16156,27054,30026,33343,34572,30444,15118,6175,536,14,205475,6596500.0,15799050.0,1176819484.0,1108133801.0,2038814924.0,6268783896.0,1924510614.0,13757027613.0,26296485882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26530197717.61087,-401316787.44960785,-410763713.7059453,-440517479.18167955,-233711835.61087036,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,-0.03461954047975668,26693644026.0,-397158144.0,Y_M,34807649903.0,34807649903.0,-8511164021.0
326,2024-05,인천광역시 미추홀구,255000.0,17842000000.0,1098000.0,19040000000.0,85.0,0.1,0.07,0.0,30만원,11576,15274,24039,25830,29361,33478,32949,18584,10123,1858,53,203125,12057,16200,26946,30202,33312,34614,30494,15191,6191,539,14,205760,9237250.0,13487650.0,1173393439.0,1168325022.0,2108308877.0,6607172739.0,1938750747.0,14177991411.0,27196667135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26146786758.343052,-383410959.26781845,-392363873.3587111,-420918887.5309013,1049880376.6569481,0.020000000000000004,1,0.0,,5,0.49999999999999994,-0.8660254037844387,0.03423199803347776,26910886015.333332,285781119.66666794,Y_M,39529457896.5,39529457896.5,-12332790761.5
327,2024-06,인천광역시 미추홀구,242000.0,16711000000.0,1050000.0,17802000000.0,102.0,0.1,0.05,0.0,30만원,11538,15296,23970,25930,29333,33517,32979,18704,10145,1871,52,203335,11990,16233,26869,30251,33270,34728,30538,15298,6196,541,14,205928,6658500.0,12799000.0,1062463711.0,1230149306.0,2061122218.0,6214248811.0,1873422657.0,13342231080.0,25803095283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25780418101.81174,-366368656.53131104,-374889807.89956594,-402079865.7924935,22677181.188259125,-0.020000000000000004,-1,2.0,-0.038417312293162184,6,1.2246467991473532e-16,-1.0,-0.051240537860118174,26432082766.666668,-628987483.6666679,Y_M,36318923382.5,36318923382.5,-10515828099.5
328,2024-07,인천광역시 미추홀구,240000.0,16566000000.0,1038000.0,17824000000.0,160.0,0.1,0.05,0.0,30만원,11511,15292,23941,26012,29313,33549,33036,18814,10158,1881,51,203558,11971,16220,26786,30302,33311,34761,30627,15365,6202,546,13,206104,8718100.0,13933300.0,1131646528.0,1238123123.0,2102022264.0,6273198805.0,1835791570.0,13115611236.0,25719044926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25430460397.508858,-349957704.30288315,-358163180.41710126,-384086397.3309604,288584528.4911423,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,-0.003257374980720873,26239602448.0,-520557522.0,Y_M,32435864915.0,32435864915.0,-6716819989.0
329,2024-08,인천광역시 미추홀구,240000.0,16653000000.0,1044000.0,18091000000.0,149.0,0.1,0.05,0.0,30만원,11476,15292,23919,26122,29272,33506,33073,18901,10198,1901,56,203716,11953,16195,26815,30308,33257,34787,30696,15421,6241,550,13,206236,5630550.0,13191745.0,1149368690.0,1265818762.0,2098379915.0,6224234647.0,1850542121.0,13248460691.0,25855627121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25096513073.61184,-333947323.89701843,-341952514.0999462,-366873936.4023005,759114047.3881607,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,0.005310546927111082,25792589110.0,63038011.0,Y_M,30200268060.8,30200268060.8,-4344640939.799999
330,2024-09,인천광역시 미추홀구,233000.0,16742000000.0,1013000.0,18042000000.0,125.0,0.1,0.07,0.0,30만원,11423,15448,24067,26127,29258,33491,33088,19007,10232,1907,54,204102,11950,16323,27015,30389,33234,34827,30730,15490,6290,551,12,206811,2253500.0,13858900.0,1088620874.0,1072119969.0,2077815916.0,5861619146.0,1863557412.0,13989314162.0,25969159879.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24778447922.456738,-318065151.1551018,-326006237.52606356,-350272220.97906286,1190711956.5432625,0.020000000000000004,1,0.0,,9,-1.0,-1.8369701987210297e-16,0.004391027046788842,25847943975.333332,121215903.66666794,Y_M,33535092850.0,33535092850.0,-7565932971.0
331,2024-10,인천광역시 미추홀구,236000.0,16126000000.0,1036000.0,17654000000.0,130.0,0.1,0.05,0.0,30만원,11486,15463,24079,26340,29297,33510,33119,19117,10281,1907,53,204652,12040,16329,26948,30583,33362,34841,30792,15575,6302,561,10,207343,1195000.0,12367500.0,1118920856.0,988238799.0,2040220174.0,6276121194.0,1869162137.0,13019881265.0,25326106925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24476571953.50493,-301875968.9518089,-309970560.05345595,-334026625.31864697,849534971.4950714,-0.020000000000000004,-1,4.0,-0.04589340204966403,10,-0.8660254037844386,0.5000000000000001,-0.024762177790741968,25716964641.666668,-390857716.66666794,Y_T,30967032624.6,30967032624.6,-5640925699.599998
332,2024-11,인천광역시 미추홀구,228000.0,15768000000.0,974000.0,17163000000.0,99.0,0.1,0.05,0.0,30만원,11496,15458,23975,26473,29348,33452,33183,19221,10311,1921,55,204893,12074,16339,26939,30648,33413,34823,30830,15672,6322,571,10,207641,1632000.0,11449400.0,1084690271.0,940833861.0,1886257532.0,5923000663.0,1850841814.0,12952290741.0,24650996282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191741822.098602,-284830131.4063263,-293353050.1790674,-317803196.62093127,459254459.9013977,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.026656708233888993,25315421028.666668,-664424746.6666679,Y_T,30562785584.0,30562785584.0,-5911789302.0
333,2024-12,인천광역시 미추홀구,231000.0,16103000000.0,967000.0,17510000000.0,175.0,0.1,0.05,0.0,30만원,11459,15456,23823,26532,29281,33423,33254,19292,10320,1927,58,204825,12029,16311,26654,30712,33308,34868,30935,15731,6298,593,10,207449,3261270.0,12103300.0,1162120518.0,988107000.0,1883723121.0,6329278069.0,1836625914.0,12966937787.0,25182156979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23925340284.7625,-266401537.33610153,-275615834.3712137,-301194008.20637965,1256816694.2374992,0.0,0,,,12,-2.4492935982947064e-16,1.0,0.021547230421183894,25053086728.666668,129070250.33333206,Y_T,32162147890.8,32162147890.8,-6979990911.799999
334,2025-01,인천광역시 미추홀구,229000.0,16635000000.0,958000.0,17882000000.0,84.0,0.1,0.05,0.0,30만원,11420,15480,23752,26552,29262,33509,33278,19410,10349,1952,65,205029,11996,16291,26527,30720,33348,34951,30940,15884,6319,607,9,207592,3054500.0,12436690.0,1119915866.0,952749263.0,1848109530.0,5903212726.0,1848618739.0,14121408340.0,25809505654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23679306463.08428,-246033821.67822266,-256217679.50716108,-283719602.7750523,2130199190.915722,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.024912428094351124,25214219638.333332,595286015.6666679,Y_E,33771644454.4,33771644454.4,-7962138800.400002
335,2025-02,인천광역시 미추홀구,205000.0,14454000000.0,855000.0,15632000000.0,160.0,0.1,0.05,0.0,30만원,11509,15624,23743,26765,29319,33623,33366,19576,10359,1962,63,205909,12076,16391,26694,30824,33464,35061,31049,15993,6348,609,9,208518,1532500.0,10086100.0,1060458855.0,952907148.0,1698694389.0,5609368040.0,1939424080.0,11644390783.0,22916861895.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23456278062.806698,-223028400.27758026,-234531110.97789997,-264829923.05280638,-539416167.8066978,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.11207668204802257,24636174842.666668,-1719312947.666668,Y_E,29603283935.2,29603283935.2,-6686422040.200001
336,2020-07,인천광역시 부평구,61000.0,5625000000.0,540000.0,9778000000.0,149.0,0.1,0.1,0.1,100만원,16833,21401,34625,33462,39233,46520,32972,17217,9048,1635,152,253098,17618,22962,36766,35868,39565,44868,31259,14070,4576,434,44,248030,23503400.0,54865010.0,1268229808.0,1519003964.0,1987170990.0,10861342364.0,2189734201.0,18443318142.0,36347167879.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37084346649.856346,,,,-737178770.8563461,,0,,,7,-0.4999999999999997,-0.8660254037844388,,36347167879.0,0.0,Y_M,41748048933.2,41748048933.2,-5400881054.199997
337,2020-08,인천광역시 부평구,69000.0,6467000000.0,464000.0,8690000000.0,80.0,0.1,0.1,0.1,100만원,16636,21230,34464,33214,38986,46383,33182,17224,9061,1665,151,252196,17468,22781,36571,35595,39398,44665,31470,14079,4593,431,43,247094,30077100.0,59595150.0,1103865659.0,1544911467.0,1940841420.0,9992777425.0,2172658029.0,17954099432.0,34798825682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37797576176.58974,713229526.7333908,,,-2998750494.589737,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.042598702659707666,35572996780.5,-774171098.5,Y_M,38738350747.8,38738350747.8,-3939525065.800003
338,2020-09,인천광역시 부평구,82000.0,7799000000.0,485000.0,9067000000.0,165.0,0.1,0.1,0.1,100만원,16490,21089,34339,33063,38838,46257,33361,17237,9106,1670,156,251606,17282,22652,36385,35377,39270,44532,31609,14092,4622,431,44,246296,12152300.0,52107250.0,1177448888.0,1530881641.0,1989526700.0,8842594159.0,1711026334.0,20388998765.0,35704736037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38561035881.17013,763459704.5803909,738344615.6568902,,-2856299844.170128,0.0,0,,,9,-1.0,-1.8369701987210297e-16,0.026032785223226274,35616909866.0,87826171.0,Y_M,42164168203.6,42164168203.6,-6459432166.599998
339,2020-10,인천광역시 부평구,94000.0,8731000000.0,551000.0,10578000000.0,95.0,0.1,0.1,0.1,100만원,16328,21017,34230,32876,38719,46222,33555,17256,9164,1677,158,251202,17151,22591,36270,35112,39156,44405,31827,14125,4651,424,44,245756,18390600.0,58578300.0,1142426174.0,1591546562.0,2007690612.0,10733153844.0,2411725654.0,19223910173.0,37187421919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39378147489.386856,817111608.2167282,790285656.3985659,,-2190725570.386856,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,0.04152630845564942,35896994546.0,1290427373.0,Y_T,39238528424.8,39238528424.8,-2051106505.800003
340,2020-11,인천광역시 부평구,100000.0,9386000000.0,543000.0,10542000000.0,80.0,0.1,0.1,0.1,100만원,16191,20924,34087,32724,38622,46105,33735,17279,9181,1691,157,250696,16978,22510,36209,34874,39068,44304,31947,14153,4679,419,45,245186,14790100.0,54540772.0,1136221909.0,1555631817.0,1890351489.0,9740974452.0,2401233607.0,18913494491.0,35707238637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40250676262.17595,872528772.789093,844820190.5029106,,-4543437625.175949,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.03980333149267701,36199798864.333336,-492560227.3333359,Y_T,38406260999.0,38406260999.0,-2699022362.0
341,2020-12,인천광역시 부평구,103000.0,9257000000.0,555000.0,10715000000.0,98.0,0.1,0.1,0.1,100만원,16059,20819,34039,32633,38466,46001,33900,17251,9224,1699,158,250249,16846,22391,36146,34803,38950,44153,32108,14136,4716,419,45,244713,3376400.0,59161388.0,1257024040.0,1621703108.0,2001482793.0,7573844316.0,1656906812.0,19899419479.0,34072918336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41178359959.76677,927683697.5908203,900106235.1899498,818470811.8436389,-7105441623.766769,0.0,0,,,12,-2.4492935982947064e-16,1.0,-0.04576999968030315,35655859630.666664,-1582941294.6666641,Y_T,40620713751.8,40620713751.8,-6547795415.800003
342,2021-01,인천광역시 부평구,109000.0,10200000000.0,547000.0,10640000000.0,160.0,0.1,0.1,0.1,100만원,15910,20721,33989,32523,38351,45928,34228,17283,9286,1697,159,250075,16703,22258,36027,34690,38818,44082,32391,14214,4767,415,47,244412,6102300.0,65873196.0,1150161050.0,1716012566.0,1994970057.0,8295613548.0,2281968053.0,19831824044.0,35342524814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42158092828.27461,979732868.507843,953708283.0493325,872202407.628668,-6815568014.274612,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.03726145396411762,35040893929.0,301630885.0,Y_E,43314314097.6,43314314097.6,-7971789283.599998
